Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Purchase Date
3485,44,Female,Shoes,Clothing,73,Illinois,L,Gray,Winter,2.0,No,Standard,No,No,13,Credit Card,Annually,2024-07-14
1440,25,Male,Sunglasses,Footwear,40,New Mexico,M,Teal,Summer,3.8,No,Free Shipping,Yes,Yes,25,Cash,Quarterly,2024-07-14
2251,41,Male,T-shirt,Footwear,61,Colorado,L,Red,Summer,3.1,No,Express,No,No,19,Credit Card,Every 3 Months,2024-07-14
2249,63,Male,Jacket,Clothing,50,Rhode Island,M,Gold,Fall,2.0,No,Store Pickup,No,No,19,PayPal,Bi-Weekly,2024-07-14
1918,38,Male,Jacket,Clothing,45,Hawaii,L,Beige,Winter,4.4,No,2-Day Shipping,No,No,35,PayPal,Every 3 Months,2024-07-14
1437,35,Male,Dress,Footwear,51,Minnesota,M,Blue,Summer,2.9,No,Next Day Air,Yes,Yes,23,PayPal,Bi-Weekly,2024-07-14
612,43,Male,Sweater,Accessories,66,California,M,Red,Winter,3.3,Yes,Store Pickup,Yes,Yes,19,Cash,Bi-Weekly,2024-07-14
2773,18,Female,Sweater,Accessories,59,Pennsylvania,L,Charcoal,Fall,3.3,No,Standard,No,No,10,Bank Transfer,Bi-Weekly,2024-07-14
3457,42,Female,Pants,Clothing,37,Texas,M,Teal,Spring,4.2,No,Free Shipping,No,No,21,Venmo,Fortnightly,2024-07-14
1637,58,Male,Jacket,Footwear,66,North Dakota,L,Pink,Summer,3.8,No,Store Pickup,Yes,Yes,49,Cash,Weekly,2024-07-14
1379,37,Male,Handbag,Outerwear,104,Kentucky,XL,Indigo,Winter,5.0,No,Free Shipping,Yes,Yes,24,Venmo,Bi-Weekly,2024-07-14
1657,21,Male,Skirt,Clothing,58,Indiana,L,Charcoal,Winter,4.5,No,Standard,Yes,Yes,41,PayPal,Fortnightly,2024-07-14
2021,41,Male,Shirt,Clothing,56,Pennsylvania,M,Gold,Spring,3.1,No,Standard,No,No,26,Cash,Bi-Weekly,2024-07-14
877,41,Male,Belt,Accessories,75,Nebraska,L,Cyan,Summer,2.8,Yes,Next Day Air,Yes,Yes,1,Debit Card,Quarterly,2024-07-14
1362,49,Male,Jeans,Clothing,89,Alabama,M,Olive,Winter,2.8,No,Free Shipping,Yes,Yes,39,Debit Card,Weekly,2024-07-14
1361,56,Male,T-shirt,Clothing,48,Alabama,L,Violet,Winter,4.4,No,Free Shipping,Yes,Yes,4,Bank Transfer,Every 3 Months,2024-07-14
305,40,Male,Sneakers,Clothing,72,Oregon,M,Maroon,Winter,3.9,Yes,Store Pickup,Yes,Yes,45,Credit Card,Annually,2024-07-14
970,40,Male,Boots,Outerwear,19,California,S,Gray,Winter,2.8,Yes,Store Pickup,Yes,Yes,37,PayPal,Annually,2024-07-14
704,63,Male,T-shirt,Clothing,62,Connecticut,L,Peach,Fall,2.9,Yes,Free Shipping,Yes,Yes,21,Venmo,Monthly,2024-07-14
3822,20,Female,Handbag,Footwear,67,Oregon,M,Charcoal,Fall,2.7,No,Free Shipping,No,No,34,Credit Card,Bi-Weekly,2024-07-14
3268,37,Female,Coat,Clothing,55,Idaho,L,Turquoise,Fall,4.8,No,Express,No,No,42,Credit Card,Weekly,2024-07-14
2940,32,Female,Hat,Clothing,66,Kentucky,M,Maroon,Fall,4.6,No,2-Day Shipping,No,No,34,Venmo,Every 3 Months,2024-07-14
3145,23,Female,Handbag,Footwear,91,Maine,L,Indigo,Summer,3.2,No,Store Pickup,No,No,12,Debit Card,Fortnightly,2024-07-14
3831,22,Female,Backpack,Accessories,5,Pennsylvania,M,Teal,Fall,2.6,No,Store Pickup,No,No,33,Bank Transfer,Every 3 Months,2024-07-14
3050,40,Female,Shirt,Accessories,96,Utah,L,Black,Summer,4.0,No,Store Pickup,No,No,41,Bank Transfer,Fortnightly,2024-07-14
79,50,Male,Handbag,Clothing,81,Nebraska,M,Red,Fall,3.0,Yes,2-Day Shipping,Yes,Yes,50,Venmo,Bi-Weekly,2024-07-14
205,24,Male,Sweater,Footwear,37,Arizona,M,Purple,Summer,2.5,Yes,Free Shipping,Yes,Yes,35,Cash,Weekly,2024-07-14
2601,21,Male,Backpack,Accessories,26,New York,M,Charcoal,Fall,3.5,No,Standard,No,No,6,Bank Transfer,Weekly,2024-07-14
1033,55,Male,Shorts,Footwear,68,Maine,M,Cyan,Fall,4.5,Yes,Store Pickup,Yes,Yes,44,Credit Card,Bi-Weekly,2024-07-14
3648,47,Female,Shoes,Clothing,65,Kansas,M,Gold,Fall,2.3,No,Free Shipping,No,No,12,Bank Transfer,Annually,2024-07-14
1137,23,Male,Shirt,Accessories,29,Illinois,S,Olive,Summer,3.7,No,Standard,Yes,Yes,37,Cash,Fortnightly,2024-07-14
1211,34,Male,Scarf,Accessories,55,Missouri,M,Cyan,Spring,3.0,No,Store Pickup,Yes,Yes,5,Cash,Weekly,2024-07-14
1499,59,Male,Dress,Clothing,62,Illinois,M,Orange,Spring,4.6,No,2-Day Shipping,Yes,Yes,46,Venmo,Quarterly,2024-07-14
3667,67,Female,Gloves,Accessories,67,Alabama,M,Violet,Winter,3.8,No,Express,No,No,47,Cash,Annually,2024-07-14
3550,44,Female,Dress,Clothing,32,Oregon,M,Green,Fall,3.8,No,2-Day Shipping,No,No,11,Bank Transfer,Fortnightly,2024-07-14
845,59,Male,T-shirt,Footwear,62,Missouri,L,Brown,Fall,3.6,Yes,Standard,Yes,Yes,44,Venmo,Quarterly,2024-07-14
1219,55,Male,T-shirt,Footwear,26,Pennsylvania,M,Yellow,Winter,3.5,No,Store Pickup,Yes,Yes,43,Cash,Fortnightly,2024-07-14
3435,31,Female,Blouse,Clothing,32,Ohio,S,Cyan,Spring,2.6,No,Standard,No,No,6,Venmo,Weekly,2024-07-14
2110,59,Male,Shoes,Accessories,79,California,L,Beige,Summer,4.2,No,Free Shipping,No,No,28,Venmo,Every 3 Months,2024-07-14
3058,67,Female,Belt,Accessories,38,North Carolina,M,Purple,Winter,3.9,No,Store Pickup,No,No,26,Bank Transfer,Fortnightly,2024-07-14
1984,59,Male,Blouse,Accessories,92,Georgia,M,Black,Summer,4.9,No,Store Pickup,No,No,21,Debit Card,Fortnightly,2024-07-14
2516,37,Male,Hoodie,Clothing,70,Kansas,M,Green,Fall,3.8,No,Standard,No,No,41,Cash,Quarterly,2024-07-14
2186,40,Male,Jewelry,Clothing,54,North Carolina,M,Green,Winter,4.4,No,Store Pickup,No,No,50,Debit Card,Quarterly,2024-07-14
314,42,Male,Hoodie,Clothing,60,Vermont,M,Black,Spring,4.1,Yes,Free Shipping,Yes,Yes,50,Credit Card,Weekly,2024-07-15
3007,37,Female,Sweater,Clothing,65,Utah,M,Turquoise,Spring,4.4,No,Store Pickup,No,No,17,Venmo,Bi-Weekly,2024-07-15
704,63,Male,Boots,Clothing,46,Connecticut,L,Turquoise,Spring,2.3,Yes,Next Day Air,Yes,Yes,21,Venmo,Every 3 Months,2024-07-15
3123,23,Female,Gloves,Clothing,47,Georgia,M,Pink,Summer,4.3,No,Free Shipping,No,No,34,Credit Card,Quarterly,2024-07-15
2126,57,Male,Sweater,Outerwear,85,New Hampshire,M,Black,Summer,2.4,No,Standard,No,No,31,PayPal,Annually,2024-07-15
3346,28,Female,Boots,Accessories,74,Florida,M,Green,Fall,3.8,No,Next Day Air,No,No,3,Venmo,Fortnightly,2024-07-15
3175,45,Female,T-shirt,Clothing,12,Oklahoma,L,Beige,Winter,2.1,No,Next Day Air,No,No,35,PayPal,Annually,2024-07-15
1871,43,Male,Jacket,Clothing,75,Wyoming,L,Purple,Winter,4.9,No,Free Shipping,No,No,27,Debit Card,Monthly,2024-07-15
2471,55,Male,Jacket,Clothing,71,Arizona,XL,Black,Winter,4.9,No,Express,No,No,29,Credit Card,Quarterly,2024-07-15
1981,51,Male,Hat,Footwear,82,Iowa,M,Brown,Winter,2.1,No,Store Pickup,No,No,25,PayPal,Every 3 Months,2024-07-15
3322,32,Female,Hoodie,Outerwear,90,Maine,S,Teal,Fall,3.5,No,Next Day Air,No,No,3,Venmo,Monthly,2024-07-15
1961,57,Male,Sunglasses,Clothing,63,Massachusetts,L,Turquoise,Spring,4.6,No,Standard,No,No,40,Credit Card,Weekly,2024-07-15
3367,38,Female,Shorts,Accessories,76,North Carolina,M,Purple,Spring,3.8,No,Next Day Air,No,No,47,Debit Card,Quarterly,2024-07-15
2393,40,Male,Hoodie,Clothing,83,Missouri,L,Peach,Summer,4.2,No,Next Day Air,No,No,36,Cash,Every 3 Months,2024-07-15
2435,36,Male,T-shirt,Accessories,30,Utah,M,Charcoal,Fall,3.0,No,Store Pickup,No,No,40,Credit Card,Fortnightly,2024-07-15
2269,66,Male,Backpack,Clothing,109,Georgia,L,Silver,Summer,3.9,No,Express,No,No,15,Bank Transfer,Every 3 Months,2024-07-15
113,37,Male,Socks,Accessories,64,Florida,M,Turquoise,Spring,2.1,Yes,Store Pickup,Yes,Yes,28,PayPal,Quarterly,2024-07-15
3445,53,Female,Handbag,Clothing,53,Rhode Island,S,Purple,Fall,2.0,No,Express,No,No,12,Bank Transfer,Annually,2024-07-15
2247,49,Male,Socks,Outerwear,58,Hawaii,M,Peach,Spring,3.8,No,Next Day Air,No,No,39,PayPal,Quarterly,2024-07-15
132,28,Male,Shoes,Clothing,108,Maine,L,Teal,Fall,3.7,Yes,2-Day Shipping,Yes,Yes,46,Credit Card,Every 3 Months,2024-07-15
169,34,Male,Shoes,Footwear,92,Louisiana,M,Gold,Spring,4.3,Yes,Express,Yes,Yes,5,Cash,Weekly,2024-07-15
8,27,Male,Hat,Clothing,42,Louisiana,L,Magenta,Fall,4.0,Yes,Next Day Air,Yes,Yes,19,Credit Card,Annually,2024-07-15
8,27,Male,Scarf,Clothing,59,Louisiana,L,White,Summer,2.1,Yes,Express,Yes,Yes,19,Credit Card,Quarterly,2024-07-15
3414,34,Female,Sandals,Accessories,53,Delaware,XL,Teal,Spring,2.7,No,Next Day Air,No,No,16,PayPal,Bi-Weekly,2024-07-15
3139,47,Female,Socks,Clothing,67,Kentucky,L,Magenta,Fall,2.5,No,Express,No,No,40,Cash,Monthly,2024-07-15
1332,38,Male,T-shirt,Clothing,65,Maryland,M,Orange,Summer,4.0,No,Free Shipping,Yes,Yes,8,PayPal,Quarterly,2024-07-15
291,58,Male,Shorts,Clothing,43,Colorado,M,Green,Spring,4.4,Yes,2-Day Shipping,Yes,Yes,50,PayPal,Annually,2024-07-15
504,55,Male,Sneakers,Footwear,49,West Virginia,M,Green,Summer,3.7,Yes,Standard,Yes,Yes,26,Bank Transfer,Every 3 Months,2024-07-15
1765,61,Male,Jewelry,Clothing,48,Delaware,M,Black,Winter,4.0,No,Free Shipping,No,No,34,Venmo,Bi-Weekly,2024-07-15
42,67,Male,Handbag,Accessories,80,Alaska,M,Lavender,Summer,4.1,Yes,2-Day Shipping,Yes,Yes,40,Venmo,Monthly,2024-07-15
1208,62,Male,Pants,Footwear,28,Washington,M,Pink,Spring,2.0,No,Standard,Yes,Yes,48,Credit Card,Bi-Weekly,2024-07-15
3728,41,Female,Coat,Clothing,31,Maine,M,Beige,Winter,2.5,No,2-Day Shipping,No,No,17,Debit Card,Bi-Weekly,2024-07-15
1214,68,Male,Dress,Accessories,51,Kentucky,XL,Peach,Fall,2.8,No,Express,Yes,Yes,14,Debit Card,Quarterly,2024-07-15
482,46,Male,Pants,Accessories,73,Wisconsin,L,Gray,Summer,3.8,Yes,2-Day Shipping,Yes,Yes,10,PayPal,Monthly,2024-07-15
1609,26,Male,Pants,Footwear,79,Nebraska,XL,Brown,Fall,2.2,No,Standard,Yes,Yes,12,Bank Transfer,Weekly,2024-07-15
1569,51,Male,Shorts,Footwear,36,Washington,L,Black,Summer,4.9,No,Free Shipping,Yes,Yes,8,Debit Card,Fortnightly,2024-07-15
2785,33,Female,Scarf,Clothing,59,Idaho,M,Purple,Winter,4.0,No,Free Shipping,No,No,12,PayPal,Weekly,2024-07-15
3237,63,Female,Scarf,Accessories,42,South Carolina,L,Indigo,Summer,4.3,No,2-Day Shipping,No,No,8,Cash,Monthly,2024-07-15
1808,34,Male,Gloves,Footwear,51,Vermont,L,Purple,Winter,3.2,No,Store Pickup,No,No,37,Venmo,Weekly,2024-07-15
546,33,Male,Pants,Outerwear,65,Alabama,L,Pink,Fall,4.3,Yes,Store Pickup,Yes,Yes,48,Debit Card,Annually,2024-07-15
2762,31,Female,Scarf,Footwear,44,Michigan,M,Turquoise,Winter,4.6,No,Standard,No,No,3,Credit Card,Bi-Weekly,2024-07-15
1443,53,Male,Belt,Clothing,40,Idaho,S,Purple,Fall,5.0,No,Free Shipping,Yes,Yes,42,Credit Card,Weekly,2024-07-15
1538,68,Male,T-shirt,Footwear,60,Alaska,L,Red,Summer,3.0,No,Store Pickup,Yes,Yes,50,Venmo,Bi-Weekly,2024-07-15
278,29,Male,Sneakers,Clothing,92,Georgia,M,Orange,Spring,4.5,Yes,Free Shipping,Yes,Yes,36,Bank Transfer,Bi-Weekly,2024-07-15
1323,23,Male,Sweater,Clothing,67,Washington,M,Peach,Spring,2.1,No,Express,Yes,Yes,17,Bank Transfer,Fortnightly,2024-07-15
1845,60,Male,Scarf,Clothing,67,South Dakota,M,Violet,Winter,3.9,No,Free Shipping,No,No,31,Credit Card,Every 3 Months,2024-07-15
2869,45,Female,Handbag,Accessories,47,Colorado,M,Magenta,Spring,2.4,No,2-Day Shipping,No,No,42,PayPal,Bi-Weekly,2024-07-15
1715,30,Male,Shorts,Clothing,73,South Dakota,S,Maroon,Fall,3.9,No,Store Pickup,No,No,15,Cash,Fortnightly,2024-07-15
266,32,Male,Hat,Accessories,75,Michigan,M,Lavender,Spring,2.2,Yes,Next Day Air,Yes,Yes,17,Bank Transfer,Monthly,2024-07-15
519,24,Male,Boots,Clothing,21,Oregon,M,Cyan,Summer,3.9,Yes,Store Pickup,Yes,Yes,16,Venmo,Weekly,2024-07-15
2654,67,Female,T-shirt,Clothing,88,Wisconsin,L,Red,Summer,3.4,No,Express,No,No,24,Venmo,Quarterly,2024-07-15
1486,22,Male,Handbag,Accessories,93,Nebraska,L,Turquoise,Summer,3.6,No,Store Pickup,Yes,Yes,3,Cash,Monthly,2024-07-15
3271,59,Female,Pants,Clothing,5,Illinois,M,Orange,Spring,3.3,No,Free Shipping,No,No,48,PayPal,Quarterly,2024-07-15
1574,36,Male,Shoes,Clothing,91,North Dakota,L,Blue,Winter,3.1,No,Store Pickup,Yes,Yes,25,Debit Card,Fortnightly,2024-07-15
532,50,Male,Jewelry,Footwear,45,Vermont,L,Maroon,Fall,4.4,Yes,Standard,Yes,Yes,42,Cash,Monthly,2024-07-15
1692,64,Male,Dress,Footwear,37,Connecticut,L,Black,Spring,3.6,No,Free Shipping,No,No,4,Cash,Annually,2024-07-15
1447,63,Male,Shorts,Clothing,87,Wyoming,XL,Lavender,Fall,4.4,No,Store Pickup,Yes,Yes,6,Credit Card,Monthly,2024-07-15
2251,41,Male,Socks,Footwear,36,Colorado,L,Red,Fall,2.2,No,2-Day Shipping,No,No,19,Credit Card,Quarterly,2024-07-16
2925,47,Female,Blouse,Clothing,116,Rhode Island,L,Black,Winter,2.6,No,Standard,No,No,37,Debit Card,Quarterly,2024-07-16
1770,32,Male,Blouse,Clothing,43,Alaska,L,Violet,Fall,2.5,No,Free Shipping,No,No,45,Cash,Weekly,2024-07-16
2764,28,Female,Boots,Accessories,45,West Virginia,M,Orange,Winter,4.3,No,Next Day Air,No,No,35,Venmo,Annually,2024-07-16
757,62,Male,Pants,Accessories,66,Montana,S,Turquoise,Fall,2.2,Yes,2-Day Shipping,Yes,Yes,24,Cash,Monthly,2024-07-16
1965,40,Male,Jewelry,Clothing,64,West Virginia,S,Yellow,Fall,3.8,No,Standard,No,No,50,Debit Card,Quarterly,2024-07-16
3159,30,Female,Shorts,Accessories,57,Mississippi,M,Yellow,Winter,4.0,No,Free Shipping,No,No,44,Credit Card,Fortnightly,2024-07-16
3691,24,Female,Coat,Clothing,82,Kansas,S,Pink,Fall,3.5,No,2-Day Shipping,No,No,4,Bank Transfer,Quarterly,2024-07-16
482,46,Male,Shorts,Accessories,35,Wisconsin,L,Black,Spring,3.0,Yes,Store Pickup,Yes,Yes,10,PayPal,Annually,2024-07-16
2013,48,Male,T-shirt,Clothing,42,Nevada,L,Olive,Summer,3.2,No,Standard,No,No,5,Cash,Monthly,2024-07-16
333,19,Male,Belt,Clothing,54,New York,M,Brown,Winter,2.6,Yes,2-Day Shipping,Yes,Yes,5,Credit Card,Annually,2024-07-16
2198,33,Male,Sneakers,Footwear,38,Pennsylvania,M,Silver,Fall,4.1,No,Standard,No,No,40,Venmo,Monthly,2024-07-16
3461,41,Female,Skirt,Accessories,49,Indiana,M,Teal,Fall,2.7,No,Standard,No,No,5,Bank Transfer,Every 3 Months,2024-07-16
2146,38,Male,Jewelry,Clothing,41,Connecticut,S,Black,Winter,4.8,No,Standard,No,No,32,PayPal,Quarterly,2024-07-16
2191,42,Male,Blouse,Accessories,62,Alaska,S,Silver,Fall,5.0,No,Express,No,No,33,Credit Card,Quarterly,2024-07-16
2001,26,Male,Boots,Accessories,48,California,M,Magenta,Winter,3.1,No,Standard,No,No,25,Cash,Monthly,2024-07-16
1670,42,Male,Hat,Clothing,82,Wisconsin,L,Charcoal,Spring,2.2,No,Express,Yes,Yes,22,Bank Transfer,Quarterly,2024-07-16
1555,64,Male,T-shirt,Clothing,64,Utah,S,Red,Spring,3.8,No,Express,Yes,Yes,18,Cash,Fortnightly,2024-07-16
512,61,Male,Sunglasses,Clothing,55,Hawaii,L,Peach,Spring,3.8,Yes,Free Shipping,Yes,Yes,8,PayPal,Every 3 Months,2024-07-16
525,59,Male,Scarf,Clothing,27,Pennsylvania,M,Beige,Spring,3.4,Yes,2-Day Shipping,Yes,Yes,44,PayPal,Fortnightly,2024-07-16
280,23,Male,Backpack,Footwear,83,Arkansas,L,Lavender,Winter,4.8,Yes,Standard,Yes,Yes,37,Bank Transfer,Every 3 Months,2024-07-16
1604,23,Male,Shirt,Clothing,37,Iowa,L,Blue,Spring,4.4,No,Free Shipping,Yes,Yes,17,Debit Card,Monthly,2024-07-16
1006,43,Male,Belt,Accessories,90,New York,M,Red,Summer,3.6,Yes,2-Day Shipping,Yes,Yes,5,Debit Card,Annually,2024-07-16
1204,40,Male,T-shirt,Footwear,32,Minnesota,M,Yellow,Winter,2.1,No,Express,Yes,Yes,23,Bank Transfer,Quarterly,2024-07-16
2693,40,Female,Hat,Footwear,35,Washington,XL,Lavender,Summer,2.3,No,Next Day Air,No,No,18,Debit Card,Monthly,2024-07-16
50,68,Male,Dress,Clothing,66,New Jersey,S,Gold,Summer,2.5,Yes,Store Pickup,Yes,Yes,34,Debit Card,Weekly,2024-07-16
357,56,Male,Pants,Clothing,64,Nevada,L,Cyan,Winter,4.6,Yes,Express,Yes,Yes,27,Cash,Annually,2024-07-16
455,37,Male,Sandals,Outerwear,56,New Jersey,S,Olive,Fall,4.8,Yes,2-Day Shipping,Yes,Yes,14,Cash,Bi-Weekly,2024-07-16
2566,30,Male,Hoodie,Clothing,19,Vermont,S,Magenta,Fall,3.0,No,Express,No,No,8,Venmo,Monthly,2024-07-16
3723,23,Female,Skirt,Outerwear,88,Kentucky,XL,Indigo,Winter,3.6,No,2-Day Shipping,No,No,1,Credit Card,Weekly,2024-07-16
3847,57,Female,Jeans,Clothing,54,Pennsylvania,L,Turquoise,Fall,4.9,No,Standard,No,No,40,PayPal,Weekly,2024-07-16
2082,24,Male,Pants,Outerwear,61,Alabama,S,Peach,Winter,4.7,No,Free Shipping,No,No,48,Bank Transfer,Fortnightly,2024-07-16
2482,41,Male,T-shirt,Accessories,51,New Jersey,XL,Turquoise,Winter,3.6,No,Next Day Air,No,No,35,Debit Card,Annually,2024-07-16
640,54,Male,Gloves,Clothing,54,Mississippi,L,Turquoise,Winter,5.0,Yes,Free Shipping,Yes,Yes,50,Credit Card,Bi-Weekly,2024-07-16
3814,61,Female,Dress,Clothing,44,Georgia,M,Yellow,Spring,3.3,No,Free Shipping,No,No,31,Venmo,Quarterly,2024-07-16
230,70,Male,Hoodie,Footwear,56,Ohio,S,Peach,Spring,3.4,Yes,Express,Yes,Yes,27,PayPal,Quarterly,2024-07-16
955,60,Male,Sneakers,Accessories,71,Louisiana,S,Gray,Summer,3.4,Yes,Next Day Air,Yes,Yes,18,Credit Card,Monthly,2024-07-16
2817,43,Female,Sunglasses,Clothing,55,Maryland,M,Silver,Spring,4.9,No,Free Shipping,No,No,45,Venmo,Fortnightly,2024-07-16
660,62,Male,Hat,Clothing,73,Virginia,S,Magenta,Spring,3.8,Yes,2-Day Shipping,Yes,Yes,8,Cash,Bi-Weekly,2024-07-16
2556,24,Male,Shirt,Clothing,62,Idaho,M,Brown,Spring,2.5,No,Express,No,No,23,Credit Card,Quarterly,2024-07-16
1119,49,Male,Belt,Accessories,60,Indiana,M,Green,Spring,4.4,No,2-Day Shipping,Yes,Yes,11,PayPal,Annually,2024-07-16
2767,66,Female,Hat,Clothing,63,Tennessee,M,Olive,Winter,4.9,No,Free Shipping,No,No,47,Credit Card,Every 3 Months,2024-07-16
3864,40,Female,Gloves,Accessories,43,New Hampshire,M,Red,Summer,2.4,No,Standard,No,No,28,Cash,Weekly,2024-07-16
311,56,Male,Hoodie,Clothing,34,Montana,M,Gray,Summer,4.1,Yes,Next Day Air,Yes,Yes,50,Cash,Quarterly,2024-07-16
620,19,Male,Boots,Accessories,33,Nebraska,M,Yellow,Spring,5.0,Yes,Standard,Yes,Yes,1,Debit Card,Monthly,2024-07-16
1268,47,Male,Shorts,Clothing,92,Oregon,S,Brown,Spring,2.8,No,Standard,Yes,Yes,41,Cash,Annually,2024-07-16
2585,26,Male,Shorts,Clothing,83,Florida,L,Olive,Spring,4.8,No,Store Pickup,No,No,26,Bank Transfer,Quarterly,2024-07-16
1113,69,Male,Pants,Clothing,87,Washington,XL,Charcoal,Fall,3.1,No,Free Shipping,Yes,Yes,32,PayPal,Fortnightly,2024-07-16
1608,49,Male,Backpack,Clothing,35,Vermont,S,Turquoise,Fall,2.2,No,Free Shipping,Yes,Yes,43,Debit Card,Monthly,2024-07-16
1014,59,Male,Backpack,Accessories,75,South Carolina,XL,Gold,Spring,3.5,Yes,Standard,Yes,Yes,31,Venmo,Monthly,2024-07-16
3370,47,Female,Dress,Clothing,93,Maine,M,Magenta,Summer,3.1,No,Standard,No,No,42,Cash,Bi-Weekly,2024-07-16
2829,25,Female,Sunglasses,Accessories,48,Tennessee,L,Maroon,Fall,3.1,No,Next Day Air,No,No,33,PayPal,Quarterly,2024-07-16
1012,43,Male,T-shirt,Accessories,41,Montana,L,Maroon,Summer,4.2,Yes,Store Pickup,Yes,Yes,32,Debit Card,Quarterly,2024-07-16
2324,35,Male,Sweater,Accessories,103,Maryland,L,Purple,Winter,3.4,No,Store Pickup,No,No,36,Credit Card,Monthly,2024-07-16
2073,39,Male,Gloves,Accessories,44,Massachusetts,M,Peach,Summer,3.6,No,2-Day Shipping,No,No,22,Bank Transfer,Monthly,2024-07-16
2326,44,Male,Shirt,Footwear,84,New York,M,Green,Winter,4.3,No,Free Shipping,No,No,47,Cash,Monthly,2024-07-16
2445,47,Male,Sandals,Accessories,57,West Virginia,S,Silver,Fall,2.1,No,Free Shipping,No,No,15,Debit Card,Monthly,2024-07-16
1412,48,Male,Shoes,Clothing,55,Louisiana,L,Turquoise,Summer,4.6,No,2-Day Shipping,Yes,Yes,13,Venmo,Bi-Weekly,2024-07-16
980,64,Male,Handbag,Accessories,59,New Hampshire,S,White,Spring,3.6,Yes,Next Day Air,Yes,Yes,34,Debit Card,Every 3 Months,2024-07-17
2030,25,Male,Sweater,Accessories,35,Montana,M,Gray,Spring,3.3,No,2-Day Shipping,No,No,40,PayPal,Fortnightly,2024-07-17
2722,19,Female,Handbag,Footwear,73,Minnesota,S,Brown,Winter,3.0,No,Standard,No,No,17,PayPal,Weekly,2024-07-17
399,20,Male,Hat,Footwear,57,Montana,S,Indigo,Summer,4.5,Yes,Store Pickup,Yes,Yes,25,Debit Card,Fortnightly,2024-07-17
2713,37,Female,Shorts,Outerwear,62,North Dakota,L,Silver,Fall,4.3,No,Standard,No,No,7,Debit Card,Monthly,2024-07-17
1564,68,Male,Shirt,Clothing,41,Kansas,M,Peach,Summer,3.1,No,Next Day Air,Yes,Yes,8,Cash,Every 3 Months,2024-07-17
2478,25,Male,Handbag,Accessories,65,California,L,Blue,Summer,3.4,No,Standard,No,No,29,PayPal,Every 3 Months,2024-07-17
3439,26,Female,Jewelry,Clothing,64,Kentucky,M,Turquoise,Winter,4.2,No,Standard,No,No,33,Credit Card,Annually,2024-07-17
2075,36,Male,Gloves,Accessories,53,Florida,M,Magenta,Winter,2.3,No,Next Day Air,No,No,44,Debit Card,Quarterly,2024-07-17
846,31,Male,Blouse,Accessories,24,Michigan,XL,Red,Summer,4.8,Yes,2-Day Shipping,Yes,Yes,30,Venmo,Every 3 Months,2024-07-17
1136,65,Male,Boots,Clothing,63,Massachusetts,L,Peach,Fall,4.8,No,Next Day Air,Yes,Yes,32,Bank Transfer,Fortnightly,2024-07-17
3042,48,Female,Shoes,Accessories,63,Rhode Island,M,Brown,Summer,2.1,No,Express,No,No,27,PayPal,Bi-Weekly,2024-07-17
1659,32,Male,Hoodie,Accessories,100,Alaska,S,Beige,Fall,4.5,No,2-Day Shipping,Yes,Yes,47,Cash,Monthly,2024-07-17
392,37,Male,Skirt,Clothing,43,Minnesota,L,Orange,Summer,4.7,Yes,Standard,Yes,Yes,25,Cash,Monthly,2024-07-17
2193,41,Male,Shoes,Accessories,51,Virginia,L,Indigo,Fall,4.3,No,Standard,No,No,9,Credit Card,Annually,2024-07-17
1577,56,Male,Dress,Clothing,31,Michigan,M,Red,Fall,2.0,No,Standard,Yes,Yes,36,PayPal,Fortnightly,2024-07-17
3089,34,Female,Socks,Clothing,61,Arkansas,M,Blue,Winter,4.9,No,Next Day Air,No,No,35,Bank Transfer,Fortnightly,2024-07-17
3742,58,Female,Coat,Clothing,62,Arizona,M,White,Fall,2.6,No,2-Day Shipping,No,No,26,Debit Card,Fortnightly,2024-07-17
2939,28,Female,Sweater,Accessories,67,Maine,M,White,Spring,3.1,No,Store Pickup,No,No,15,Cash,Quarterly,2024-07-17
1687,22,Male,Backpack,Accessories,66,Illinois,L,Beige,Summer,3.0,No,Express,No,No,25,Cash,Every 3 Months,2024-07-17
29,54,Male,Sneakers,Accessories,50,North Carolina,M,Orange,Spring,2.6,Yes,Store Pickup,Yes,Yes,41,PayPal,Monthly,2024-07-17
3700,51,Female,Sweater,Accessories,77,Oklahoma,M,Purple,Winter,4.6,No,Store Pickup,No,No,24,Bank Transfer,Quarterly,2024-07-17
1783,52,Male,Shorts,Clothing,27,Utah,M,Teal,Fall,2.5,No,Next Day Air,No,No,40,Bank Transfer,Annually,2024-07-17
2841,40,Female,Jeans,Clothing,84,West Virginia,L,White,Fall,4.6,No,Free Shipping,No,No,41,Cash,Weekly,2024-07-17
1238,25,Male,Sweater,Clothing,91,Michigan,S,Gold,Fall,2.9,No,Free Shipping,Yes,Yes,42,Credit Card,Bi-Weekly,2024-07-17
2561,58,Male,Dress,Footwear,42,California,M,Black,Spring,2.9,No,Next Day Air,No,No,17,Debit Card,Fortnightly,2024-07-17
582,32,Male,Boots,Clothing,70,Iowa,XL,Magenta,Winter,3.6,Yes,2-Day Shipping,Yes,Yes,12,Bank Transfer,Monthly,2024-07-17
